order_id,order_datetime,channel,store_format,city,city_zone,department,category,brand,sku_id,base_unit_price_aed,discount_aed,unit_price_after_discount_aed,quantity,line_value_aed,promo_used,promo_code_type,ad_channel,campaign,payment_method,device_type,delivery_type,basket_size_items,returned,return_reason,return_value_aed,stock_out_flag,loyalty_member,user_id,age,gender,nationality_group,hour_of_day,day_of_week,order_month
LULU-001669,5/30/2025 12:55,Online App,Web DC,Dubai,Al Barsha,Electronics,Accessories,Samsung,SKU-475801,647.05,92.93,554.12,1,554.12,1,Percent,Google Search,NationalDay,Wallet,Android,Next-Day,6,0,,0,0,1,CUST-08670,30,Female,Arab Expat (non-GCC),12,Friday,2025-05
LULU-001670,9/16/2025 8:17,In-Store POS,Hypermarket,Dubai,Marina,Electronics,Home Appliances,HP,SKU-589703,423.14,54.82,368.32,1,368.32,1,Flat,Outdoor,SummerHeat,Cash,N/A,Carryout,7,0,,0,0,1,CUST-11964,34,Female,SE Asian,8,Tuesday,2025-09
LULU-001671,5/16/2025 13:26,In-Store POS,Hypermarket,Dubai,JBR,Bakery Counter,Pastry,Lulu Bakery,SKU-182987,20.17,1.12,19.05,3,57.15,1,FreeDelivery,In-App,SummerHeat,Card,N/A,Carryout,2,0,,0,0,1,CUST-11089,22,Male,Arab Expat (non-GCC),13,Friday,2025-05
LULU-001672,7/27/2025 0:09,In-Store POS,Hypermarket,Al Ain,Airport Area,Pharmacy,OTC,Himalaya,SKU-818650,294.08,17.05,277.03,2,554.06,1,Percent,SMS,ResidentsOnly,Card,N/A,Carryout,7,0,,0,0,0,CUST-11465,26,Female,Western Expat,0,Sunday,2025-07
LULU-001673,6/3/2025 13:05,In-Store POS,Hypermarket,Dubai,Al Quoz,Grocery,Meat & Poultry,Rainbow,SKU-257945,10.46,1.47,8.99,3,26.97,1,Percent,Outdoor,MidnightMadness,Card,N/A,Carryout,2,0,,0,0,1,CUST-09045,43,Male,Arab Expat (non-GCC),13,Tuesday,2025-06
LULU-001674,9/19/2025 5:27,In-Store POS,Hypermarket,Dubai,Bur Dubai,Fashion,Kidswear,Puma,SKU-886540,200.54,14.29,186.25,1,186.25,1,Flat,Outdoor,LunchRush,Wallet,N/A,Carryout,1,0,,0,0,0,CUST-02274,47,Male,Western Expat,5,Friday,2025-09
LULU-001675,8/18/2025 6:42,Online App,Web DC,Ras Al Khaimah,Industrial Area,Electronics,Mobiles,Lenovo,SKU-165732,2850.07,212.41,2637.66,1,2637.66,1,Flat,Facebook,NationalDay,Card,Android,Next-Day,5,0,,0,0,0,CUST-08308,29,Male,African Expat,6,Monday,2025-08
LULU-001676,5/9/2025 9:08,Online App,Web DC,Fujairah,Waterfront,Grocery,Beverages,Lulu,SKU-309572,79.24,7.62,71.62,5,358.1,1,FreeDelivery,Instagram,WeekendSaver,Card,Android,Same-Day,9,0,,0,0,1,CUST-10741,32,Female,Western Expat,9,Friday,2025-05
LULU-001677,8/11/2025 21:15,Web,Hypermarket,Dubai,Mirdif,Fashion,Footwear,Nike,SKU-932220,324.65,65,259.65,1,259.65,1,Percent,Email,BackToSchool2025,Card,Android,Next-Day,2,1,Other,115.11,0,0,CUST-08719,18,Male,South Asian,21,Monday,2025-08
LULU-001678,10/10/2025 3:23,Online App,Web DC,Sharjah,Old Town,Grocery,Fresh Produce,Nadec,SKU-369623,76.9,12.26,64.64,5,323.2,1,Percent,Facebook,MidnightMadness,Card,Android,Same-Day,7,0,,0,0,0,CUST-09388,37,Female,South Asian,3,Friday,2025-10
LULU-001679,7/6/2025 1:24,In-Store POS,Hypermarket,Sharjah,Old Town,Home & Living,Décor,Tefal,SKU-396240,497.58,3.57,494.01,1,494.01,1,Flat,Outdoor,FreshersUni,Card,N/A,Carryout,7,0,,0,0,1,CUST-10103,39,Male,Western Expat,1,Sunday,2025-07
LULU-001680,4/29/2025 21:46,In-Store POS,Hypermarket,Sharjah,University Area,Home & Living,Décor,Black+Decker,SKU-736362,560.42,90.8,469.62,3,1408.86,1,Percent,In-App,WeekendSaver,Wallet,N/A,Carryout,4,0,,0,0,1,CUST-07508,41,Female,South Asian,21,Tuesday,2025-04
LULU-001681,6/6/2025 4:06,In-Store POS,Hypermarket,Al Ain,Airport Area,Home & Living,Cleaning,Scotch-Brite,SKU-110307,961.46,41,920.46,1,920.46,1,Percent,Referral,NationalDay,Wallet,N/A,Carryout,5,1,Wrong item,871.65,0,0,CUST-06198,25,Male,Arab Expat (non-GCC),4,Friday,2025-06
LULU-001682,8/22/2025 14:13,In-Store POS,Express,Dubai,JLT,Grocery,Meat & Poultry,Pepsi,SKU-747051,26.89,4.4,22.49,4,89.96,1,Percent,Email,MidnightMadness,Card,N/A,Carryout,8,0,,0,0,0,CUST-11191,41,Female,African Expat,14,Friday,2025-08
LULU-001683,9/23/2025 6:35,Online App,Web DC,Abu Dhabi,Khalifa City,Grocery,Dairy & Eggs,Al Ain,SKU-330499,70.93,10.26,60.67,4,242.68,1,Percent,Instagram,Ramadan2025,Card,iOS,Same-Day,10,0,,0,0,1,CUST-07148,37,Male,South Asian,6,Tuesday,2025-09
LULU-001684,4/26/2025 11:43,In-Store POS,Express,Dubai,JBR,Grocery,Meat & Poultry,Lacnor,SKU-974889,12.29,1.37,10.92,3,32.76,1,Flat,Email,ResidentsOnly,Card,N/A,Carryout,7,0,,0,0,1,CUST-11889,37,Male,GCC Expat,11,Saturday,2025-04
LULU-001685,8/19/2025 15:08,In-Store POS,Hypermarket,Ajman,Industrial Area,Grocery,Fresh Produce,Almarai,SKU-610200,9.37,0.5,8.87,3,26.61,1,Percent,Email,FreshersUni,Card,N/A,Carryout,12,0,,0,0,1,CUST-05879,37,Female,SE Asian,15,Tuesday,2025-08
LULU-001686,6/22/2025 6:34,In-Store POS,Hypermarket,Abu Dhabi,Mussafah,Grocery,Snacks,Kellogg's,SKU-647427,12.71,0.66,12.05,1,12.05,1,Percent,Outdoor,NationalDay,Apple Pay,N/A,Carryout,7,0,,0,0,1,CUST-09373,41,Female,SE Asian,6,Sunday,2025-06
LULU-001687,9/16/2025 22:04,In-Store POS,Hypermarket,Dubai,Downtown,Grocery,Snacks,Pepsi,SKU-314734,32.51,0.34,32.17,3,96.51,1,BOGO,Email,NationalDay,Card,N/A,Carryout,8,0,,0,0,1,CUST-04596,44,Male,Western Expat,22,Tuesday,2025-09
LULU-001688,5/6/2025 16:25,In-Store POS,Hypermarket,Dubai,Downtown,Home & Living,Cleaning,Scotch-Brite,SKU-683323,635.05,35.45,599.6,1,599.6,1,Flat,Outdoor,SummerHeat,Card,N/A,Carryout,6,0,,0,0,0,CUST-07032,34,Male,UAE National,16,Tuesday,2025-05
LULU-001689,9/10/2025 1:41,In-Store POS,Hypermarket,Sharjah,Suburb,Grocery,Fresh Produce,Al Ain,SKU-511467,70.24,7.15,63.09,6,378.54,1,Percent,Email,MidnightMadness,Card,N/A,Carryout,7,0,,0,0,1,CUST-05857,39,Male,Arab Expat (non-GCC),1,Wednesday,2025-09
LULU-001690,4/23/2025 9:21,In-Store POS,Express,Dubai,Deira,Grocery,Snacks,Almarai,SKU-273521,22.91,3.04,19.87,1,19.87,1,BOGO,Email,Ramadan2025,Cash,N/A,Carryout,14,0,,0,0,1,CUST-06804,37,Female,Western Expat,9,Wednesday,2025-04
LULU-001691,8/30/2025 11:47,Online App,Web DC,Dubai,JLT,Electronics,Home Appliances,HP,SKU-968540,447.83,79.39,368.44,1,368.44,1,BOGO,Google Search,FreshersUni,Wallet,Desktop,Next-Day,10,0,,0,0,1,CUST-05883,32,Female,SE Asian,11,Saturday,2025-08
LULU-001692,5/8/2025 18:12,Web,Web DC,Abu Dhabi,Yas Island,Fashion,Womenswear,Puma,SKU-670823,87.71,15.43,72.28,1,72.28,1,BOGO,Instagram,ResidentsOnly,Card,Android,Next-Day,5,0,,0,0,0,CUST-00489,34,Male,GCC Expat,18,Thursday,2025-05
LULU-001693,8/21/2025 17:44,In-Store POS,Hypermarket,Sharjah,Industrial Area,Grocery,Personal Care,Rani,SKU-828776,56.48,4.2,52.28,3,156.84,1,BOGO,Outdoor,LunchRush,Card,N/A,Carryout,7,0,,0,0,0,CUST-00676,32,Male,South Asian,17,Thursday,2025-08
LULU-001694,5/10/2025 16:32,In-Store POS,Hypermarket,Al Ain,University Area,Grocery,Personal Care,Pepsi,SKU-561429,7.37,1.02,6.35,1,6.35,1,Percent,SMS,MidnightMadness,Wallet,N/A,Carryout,8,0,,0,0,0,CUST-04288,36,Male,South Asian,16,Saturday,2025-05
LULU-001695,7/23/2025 4:56,In-Store POS,Hypermarket,Dubai,JBR,Fashion,Womenswear,Puma,SKU-391093,162.29,26.22,136.07,1,136.07,1,Percent,Referral,MidnightMadness,Wallet,N/A,Carryout,6,0,,0,0,1,CUST-04169,42,Male,South Asian,4,Wednesday,2025-07
LULU-001696,9/30/2025 6:35,In-Store POS,Hypermarket,Ras Al Khaimah,University Area,Grocery,Household,Lacnor,SKU-264636,53.13,5.58,47.55,3,142.65,1,Percent,In-App,Ramadan2025,Apple Pay,N/A,Carryout,2,0,,0,0,1,CUST-00207,36,Female,SE Asian,6,Tuesday,2025-09
LULU-001697,9/22/2025 2:47,In-Store POS,Express,Al Ain,Airport Area,Pharmacy,Baby Care,GSK,SKU-705563,94.54,7.89,86.65,6,519.9,1,Percent,In-App,WeekendSaver,Wallet,N/A,Carryout,2,0,,0,0,0,CUST-05250,27,Male,South Asian,2,Monday,2025-09
LULU-001698,10/2/2025 21:30,Web,Web DC,Abu Dhabi,Al Maryah,Bakery Counter,Bread,Lulu Bakery,SKU-143791,70.37,2.63,67.74,3,203.22,1,Flat,Facebook,FreshersUni,Card,iOS,Same-Day,9,0,,0,0,1,CUST-09797,30,Female,South Asian,21,Thursday,2025-10
LULU-001699,8/20/2025 2:49,In-Store POS,Hypermarket,Dubai,Marina,Grocery,Snacks,Almarai,SKU-399193,51.39,5.43,45.96,2,91.92,1,Percent,Outdoor,WeekendSaver,Card,N/A,Carryout,11,0,,0,0,1,CUST-11166,26,Female,UAE National,2,Wednesday,2025-08
LULU-001700,8/27/2025 19:29,In-Store POS,Hypermarket,Dubai,Business Bay,Fashion,Menswear,Mango,SKU-429610,209.59,16.39,193.2,6,1159.2,1,Flat,Referral,FreshersUni,Card,N/A,Carryout,10,1,Wrong item,1032.28,0,1,CUST-01081,46,Male,SE Asian,19,Wednesday,2025-08
LULU-001701,9/29/2025 10:20,Web,Web DC,Dubai,Mirdif,Bakery Counter,Bread,Lulu Bakery,SKU-787296,48.27,8.99,39.28,2,78.56,1,BOGO,TikTok,BackToSchool2025,Card,Android,Same-Day,5,0,,0,0,1,CUST-01379,38,Male,SE Asian,10,Monday,2025-09
LULU-001702,9/21/2025 17:28,Web,Web DC,Dubai,Business Bay,Electronics,Mobiles,LG,SKU-907439,550.06,70.95,479.11,1,479.11,1,Flat,TikTok,FreshersUni,Card,iOS,Next-Day,5,0,,0,0,0,CUST-00912,31,Female,African Expat,17,Sunday,2025-09
LULU-001703,9/22/2025 7:19,In-Store POS,Hypermarket,Fujairah,Suburb,Grocery,Dairy & Eggs,Almarai,SKU-210565,52.24,3.81,48.43,5,242.15,1,Percent,Outdoor,SummerHeat,Card,N/A,Carryout,15,0,,0,0,0,CUST-10919,31,Female,Arab Expat (non-GCC),7,Monday,2025-09
LULU-001704,9/23/2025 5:29,In-Store POS,Hypermarket,Dubai,Business Bay,Home & Living,Décor,Scotch-Brite,SKU-795692,1096.98,145.48,951.5,1,951.5,1,Percent,Email,MidnightMadness,Wallet,N/A,Carryout,1,0,,0,0,0,CUST-08226,31,Female,SE Asian,5,Tuesday,2025-09
LULU-001705,8/4/2025 16:15,In-Store POS,Hypermarket,Ras Al Khaimah,City Center,Grocery,Snacks,Rainbow,SKU-806153,54.13,3.02,51.11,4,204.44,1,FreeDelivery,Outdoor,NationalDay,Card,N/A,Carryout,10,0,,0,0,0,CUST-07357,44,Female,South Asian,16,Monday,2025-08
LULU-001706,6/5/2025 16:48,Online App,Web DC,Fujairah,Old Town,Home & Living,Bedding,Tefal,SKU-887100,444.96,43.76,401.2,2,802.4,1,Percent,TikTok,LunchRush,Card,iOS,Next-Day,3,0,,0,0,0,CUST-10095,23,Female,UAE National,16,Thursday,2025-06
LULU-001707,7/12/2025 5:55,In-Store POS,Hypermarket,Abu Dhabi,Mussafah,Home & Living,Furniture,Vileda,SKU-238768,936.56,28.01,908.55,4,3634.2,1,BOGO,Outdoor,SummerHeat,Apple Pay,N/A,Carryout,1,0,,0,0,1,CUST-04471,21,Female,South Asian,5,Saturday,2025-07
LULU-001708,6/26/2025 17:18,Web,Web DC,Dubai,Bur Dubai,Grocery,Household,Rani,SKU-370079,40.33,4.89,35.44,1,35.44,1,Percent,In-App,BackToSchool2025,Card,Android,Same-Day,7,1,Damaged/Defective,24.44,0,0,CUST-00699,35,Male,South Asian,17,Thursday,2025-06
LULU-001709,7/12/2025 5:36,In-Store POS,Hypermarket,Abu Dhabi,Saadiyat,Grocery,Beverages,Lacnor,SKU-607677,70.93,0.11,70.82,5,354.1,1,FreeDelivery,Outdoor,FreshersUni,Cash,N/A,Carryout,13,0,,0,0,0,CUST-04792,38,Male,UAE National,5,Saturday,2025-07
LULU-001710,4/24/2025 17:29,Web,Hypermarket,Abu Dhabi,Corniche,Pharmacy,Baby Care,Panadol,SKU-835170,197.82,20.21,177.61,8,1420.88,1,Flat,Google Search,FreshersUni,Card,Android,Same-Day,3,0,,0,0,0,CUST-06755,43,Male,South Asian,17,Thursday,2025-04
LULU-001711,9/25/2025 10:45,Online App,Web DC,Dubai,Bur Dubai,Home & Living,Bedding,Scotch-Brite,SKU-898011,645.2,83.02,562.18,1,562.18,1,Percent,In-App,Ramadan2025,Wallet,Desktop,Next-Day,5,0,,0,0,0,CUST-11655,46,Male,UAE National,10,Thursday,2025-09
LULU-001712,5/8/2025 17:48,In-Store POS,Hypermarket,Abu Dhabi,Corniche,Electronics,Gaming,Lenovo,SKU-788725,306.54,33.82,272.72,1,272.72,1,Percent,Outdoor,SummerHeat,Card,N/A,Carryout,5,0,,0,0,0,CUST-08770,44,Male,South Asian,17,Thursday,2025-05
LULU-001713,7/19/2025 9:28,In-Store POS,Hypermarket,Dubai,Business Bay,Grocery,Fresh Produce,Rani,SKU-262040,19.53,1.79,17.74,1,17.74,1,Percent,Referral,ResidentsOnly,Apple Pay,N/A,Carryout,8,0,,0,0,1,CUST-04526,27,Male,UAE National,9,Saturday,2025-07
LULU-001714,9/20/2025 1:43,In-Store POS,Hypermarket,Sharjah,Industrial Area,Grocery,Personal Care,Coca-Cola,SKU-788942,65.54,4.19,61.35,3,184.05,1,Percent,SMS,NationalDay,Card,N/A,Carryout,10,1,Damaged/Defective,83.56,0,0,CUST-10298,20,Female,SE Asian,1,Saturday,2025-09
LULU-001715,5/17/2025 23:01,In-Store POS,Express,Dubai,Silicon Oasis,Grocery,Dairy & Eggs,Rani,SKU-929421,46.81,0.78,46.03,3,138.09,1,BOGO,Outdoor,FreshersUni,Card,N/A,Carryout,10,0,,0,0,1,CUST-09659,29,Male,South Asian,23,Saturday,2025-05
LULU-001716,9/15/2025 19:04,Web,Web DC,Al Ain,City Center,Home & Living,Bedding,Tefal,SKU-948195,709.42,75.3,634.12,2,1268.24,1,Percent,Instagram,ResidentsOnly,Wallet,Desktop,Next-Day,6,0,,0,0,0,CUST-04548,46,Female,UAE National,19,Monday,2025-09
LULU-001717,5/23/2025 3:10,In-Store POS,Hypermarket,Abu Dhabi,Khalifa City,Grocery,Meat & Poultry,Rainbow,SKU-243716,19.46,1,18.46,12,221.52,1,Flat,Email,MidnightMadness,Cash,N/A,Carryout,13,0,,0,0,0,CUST-06064,32,Female,South Asian,3,Friday,2025-05
LULU-001718,8/7/2025 18:39,Web,Web DC,Ras Al Khaimah,Waterfront,Grocery,Bakery,Rainbow,SKU-280378,11.97,1.04,10.93,12,131.16,1,Flat,Email,FreshersUni,Wallet,iOS,Same-Day,12,0,,0,0,1,CUST-09901,34,Female,Arab Expat (non-GCC),18,Thursday,2025-08
LULU-001719,5/13/2025 10:59,In-Store POS,Hypermarket,Sharjah,Airport Area,Fashion,Kidswear,Lulu Fashion,SKU-988865,324.05,42.16,281.89,3,845.67,1,Percent,SMS,BackToSchool2025,Cash,N/A,Carryout,5,0,,0,0,0,CUST-09623,31,Male,Arab Expat (non-GCC),10,Tuesday,2025-05
LULU-001720,8/20/2025 6:56,In-Store POS,Hypermarket,Dubai,Marina,Grocery,Snacks,Rainbow,SKU-894345,69.14,4.42,64.72,2,129.44,1,Percent,In-App,LunchRush,Card,N/A,Carryout,5,0,,0,0,0,CUST-05376,33,Male,Arab Expat (non-GCC),6,Wednesday,2025-08
LULU-001721,5/22/2025 21:51,In-Store POS,Hypermarket,Dubai,Al Quoz,Electronics,Accessories,LG,SKU-400937,777.28,82.57,694.71,1,694.71,1,Flat,SMS,FreshersUni,Card,N/A,Carryout,1,0,,0,0,0,CUST-06105,27,Female,South Asian,21,Thursday,2025-05
LULU-001722,4/20/2025 0:42,In-Store POS,Hypermarket,Sharjah,Suburb,Grocery,Meat & Poultry,Lacnor,SKU-199401,72.7,9.61,63.09,3,189.27,1,Percent,Referral,Ramadan2025,Card,N/A,Carryout,8,0,,0,0,0,CUST-10344,38,Male,Arab Expat (non-GCC),0,Sunday,2025-04
LULU-001723,9/27/2025 20:42,In-Store POS,Hypermarket,Dubai,Al Barsha,Pharmacy,OTC,VitX,SKU-428627,158.38,6.53,151.85,1,151.85,1,Percent,Outdoor,NationalDay,Card,N/A,Carryout,1,0,,0,0,0,CUST-04880,32,Male,GCC Expat,20,Saturday,2025-09
LULU-001724,7/25/2025 22:31,Online App,Web DC,Dubai,Business Bay,Bakery Counter,Pastry,Lulu Bakery,SKU-954971,57.04,3.03,54.01,2,108.02,1,Percent,YouTube,SummerHeat,Card,Android,Same-Day,9,0,,0,0,1,CUST-03448,29,Female,Western Expat,22,Friday,2025-07
LULU-001725,8/7/2025 19:36,In-Store POS,Hypermarket,Dubai,JBR,Fashion,Accessories,Lulu Fashion,SKU-593492,157.74,26.96,130.78,6,784.68,1,Flat,Referral,Ramadan2025,Cash,N/A,Carryout,10,1,Other,645.49,0,0,CUST-04717,18,Female,Arab Expat (non-GCC),19,Thursday,2025-08
LULU-001726,9/18/2025 20:40,In-Store POS,Hypermarket,Dubai,Business Bay,Grocery,Fresh Produce,Coca-Cola,SKU-169199,58.3,2.94,55.36,1,55.36,1,Percent,Email,SummerHeat,Card,N/A,Carryout,8,0,,0,0,0,CUST-00931,41,Female,Western Expat,20,Thursday,2025-09
LULU-001727,5/8/2025 0:48,Online App,Web DC,Dubai,Mirdif,Electronics,Mobiles,Apple,SKU-360491,1004.98,100.82,904.16,1,904.16,1,Percent,Facebook,ResidentsOnly,Wallet,Android,Next-Day,7,0,,0,0,1,CUST-07321,20,Male,Western Expat,0,Thursday,2025-05
LULU-001728,9/9/2025 13:31,Online App,Web DC,Dubai,Business Bay,Grocery,Seafood,Al Ain,SKU-629322,55.71,6.24,49.47,1,49.47,1,Flat,Instagram,MidnightMadness,Card,iOS,Same-Day,10,0,,0,0,0,CUST-02768,42,Female,Arab Expat (non-GCC),13,Tuesday,2025-09
LULU-001729,9/3/2025 5:57,Online App,Web DC,Abu Dhabi,Corniche,Grocery,Beverages,Nadec,SKU-696858,39.01,2.8,36.21,2,72.42,1,BOGO,Email,NationalDay,Cash,Android,Same-Day,5,0,,0,0,1,CUST-03404,41,Male,Western Expat,5,Wednesday,2025-09
LULU-001730,8/27/2025 18:29,In-Store POS,Hypermarket,Dubai,Al Barsha,Pharmacy,Vitamins,Strepsils,SKU-567520,229.8,17.31,212.49,1,212.49,1,Percent,Outdoor,Ramadan2025,Card,N/A,Carryout,5,0,,0,0,0,CUST-08295,18,Female,Arab Expat (non-GCC),18,Wednesday,2025-08
LULU-001731,7/21/2025 13:36,Online App,Web DC,Sharjah,University Area,Grocery,Dairy & Eggs,Almarai,SKU-775343,73.3,8.25,65.05,3,195.15,1,Percent,Google Search,ResidentsOnly,Card,Android,Same-Day,8,0,,0,0,1,CUST-02640,23,Other/Prefer not to say,UAE National,13,Monday,2025-07
LULU-001732,6/6/2025 6:55,Online App,Web DC,Ras Al Khaimah,Suburb,Home & Living,Kitchenware,Ikea-ish,SKU-411371,357.65,37.8,319.85,2,639.7,1,Flat,Facebook,Ramadan2025,Wallet,iOS,Next-Day,6,0,,0,0,0,CUST-01242,27,Male,South Asian,6,Friday,2025-06
LULU-001733,8/16/2025 3:46,Online App,Web DC,Al Ain,Waterfront,Home & Living,Kitchenware,Dettol,SKU-789511,864.51,97.3,767.21,2,1534.42,1,Flat,Google Search,BackToSchool2025,Wallet,Desktop,Next-Day,3,0,,0,0,1,CUST-09595,29,Female,South Asian,3,Saturday,2025-08
LULU-001734,8/13/2025 6:21,In-Store POS,Hypermarket,Ajman,Industrial Area,Grocery,Personal Care,Pepsi,SKU-781029,30.16,1.7,28.46,2,56.92,1,Percent,Referral,SummerHeat,Cash,N/A,Carryout,4,0,,0,0,0,CUST-10400,34,Male,GCC Expat,6,Wednesday,2025-08
LULU-001735,8/18/2025 2:25,Online App,Web DC,Umm Al Quwain,University Area,Grocery,Personal Care,Lulu,SKU-458726,74.37,12.28,62.09,2,124.18,1,FreeDelivery,SMS,WeekendSaver,Card,Android,Same-Day,7,1,Changed mind,65.91,0,1,CUST-01144,44,Other/Prefer not to say,Western Expat,2,Monday,2025-08
LULU-001736,6/17/2025 20:28,In-Store POS,Hypermarket,Al Ain,Airport Area,Pharmacy,Personal Care,Strepsils,SKU-778368,94.98,6.46,88.52,3,265.56,1,BOGO,In-App,MidnightMadness,Wallet,N/A,Carryout,4,0,,0,0,0,CUST-11162,26,Female,Arab Expat (non-GCC),20,Tuesday,2025-06
LULU-001737,4/27/2025 18:06,Web,Web DC,Umm Al Quwain,Old Town,Fashion,Accessories,BrandX,SKU-639346,379.4,85,294.4,3,883.2,1,BOGO,Google Search,WeekendSaver,Card,Desktop,Next-Day,5,0,,0,0,0,CUST-08961,36,Male,Arab Expat (non-GCC),18,Sunday,2025-04
LULU-001738,9/25/2025 22:52,In-Store POS,Hypermarket,Sharjah,Airport Area,Grocery,Household,Lacnor,SKU-371729,32.57,0.98,31.59,2,63.18,1,Percent,Outdoor,FreshersUni,Card,N/A,Carryout,10,0,,0,0,0,CUST-07411,34,Female,Arab Expat (non-GCC),22,Thursday,2025-09
LULU-001739,8/16/2025 22:30,In-Store POS,Express,Dubai,Downtown,Grocery,Bakery,Nadec,SKU-389811,78.09,2.56,75.53,4,302.12,1,Flat,Email,SummerHeat,Card,N/A,Carryout,7,0,,0,0,1,CUST-06292,29,Female,SE Asian,22,Saturday,2025-08
LULU-001740,10/5/2025 3:19,In-Store POS,Hypermarket,Al Ain,Old Town,Fashion,Footwear,Mango,SKU-586346,45.87,8.11,37.76,6,226.56,1,BOGO,Email,WeekendSaver,Card,N/A,Carryout,6,0,,0,0,1,CUST-09369,23,Male,South Asian,3,Sunday,2025-10
LULU-001741,6/18/2025 17:12,In-Store POS,Hypermarket,Sharjah,Airport Area,Electronics,Laptops,Lenovo,SKU-581809,3001.09,322.2,2678.89,1,2678.89,1,Percent,Referral,NationalDay,Wallet,N/A,Carryout,7,0,,0,0,0,CUST-11502,41,Male,GCC Expat,17,Wednesday,2025-06
LULU-001742,5/2/2025 22:02,Web,Web DC,Abu Dhabi,Al Shawamekh,Electronics,Home Appliances,Sony,SKU-704174,595.69,88.51,507.18,2,1014.36,1,Flat,Instagram,ResidentsOnly,Card,iOS,Next-Day,4,0,,0,0,0,CUST-08092,29,Male,South Asian,22,Friday,2025-05
LULU-001743,4/27/2025 3:41,Web,Web DC,Abu Dhabi,Al Maryah,Home & Living,Kitchenware,Vileda,SKU-359841,399.38,39.86,359.52,5,1797.6,1,Percent,YouTube,Ramadan2025,Card,iOS,Next-Day,4,0,,0,0,0,CUST-00546,20,Female,Arab Expat (non-GCC),3,Sunday,2025-04
LULU-001744,7/8/2025 6:01,In-Store POS,Express,Ajman,Airport Area,Grocery,Bakery,Lulu,SKU-802087,42.38,4.67,37.71,3,113.13,1,Flat,Outdoor,MidnightMadness,Card,N/A,Carryout,7,0,,0,0,0,CUST-00471,52,Male,South Asian,6,Tuesday,2025-07
LULU-001745,9/16/2025 1:14,In-Store POS,Express,Sharjah,Suburb,Grocery,Household,Rainbow,SKU-855715,11.09,1.45,9.64,8,77.12,1,Flat,Referral,WeekendSaver,Cash,N/A,Carryout,9,0,,0,0,0,CUST-06550,31,Male,UAE National,1,Tuesday,2025-09
LULU-001746,8/13/2025 19:09,Online App,Web DC,Ajman,Waterfront,Electronics,Laptops,Lenovo,SKU-789181,2633.25,507.99,2125.26,1,2125.26,1,Percent,Outdoor,BackToSchool2025,Card,Android,Next-Day,6,0,,0,0,0,CUST-02289,28,Male,SE Asian,19,Wednesday,2025-08
LULU-001747,6/5/2025 17:59,In-Store POS,Hypermarket,Ras Al Khaimah,Suburb,Fashion,Kidswear,Mango,SKU-581882,51.88,7.1,44.78,1,44.78,1,Percent,Outdoor,BackToSchool2025,Cash,N/A,Carryout,4,0,,0,0,1,CUST-10987,26,Male,South Asian,17,Thursday,2025-06
LULU-001748,4/19/2025 10:59,In-Store POS,Hypermarket,Abu Dhabi,Khalifa City,Fashion,Kidswear,Levi's,SKU-556910,191.37,24.13,167.24,4,668.96,1,Flat,SMS,SummerHeat,Card,N/A,Carryout,3,0,,0,0,0,CUST-08088,38,Female,Other,10,Saturday,2025-04
LULU-001749,8/31/2025 15:26,In-Store POS,Hypermarket,Abu Dhabi,Mussafah,Grocery,Fresh Produce,Rainbow,SKU-988221,48.05,1.33,46.72,1,46.72,1,Percent,SMS,NationalDay,Card,N/A,Carryout,7,0,,0,0,0,CUST-10435,26,Male,Western Expat,15,Sunday,2025-08
LULU-001750,9/13/2025 20:04,In-Store POS,Hypermarket,Al Ain,Old Town,Grocery,Fresh Produce,Pepsi,SKU-997238,34.03,4.69,29.34,1,29.34,1,Percent,SMS,MidnightMadness,Cash,N/A,Carryout,9,0,,0,0,1,CUST-06484,18,Female,South Asian,20,Saturday,2025-09
LULU-001751,5/8/2025 16:19,Web,Web DC,Sharjah,Suburb,Home & Living,Décor,Prestige,SKU-690798,303.26,25.83,277.43,1,277.43,1,Percent,YouTube,LunchRush,Card,Desktop,Next-Day,4,0,,0,0,0,CUST-04830,39,Male,South Asian,16,Thursday,2025-05
LULU-001752,5/6/2025 2:01,Online App,Web DC,Dubai,Silicon Oasis,Grocery,Seafood,Coca-Cola,SKU-387842,57.88,7.43,50.45,8,403.6,1,Flat,Facebook,FreshersUni,Card,iOS,Same-Day,10,0,,0,0,0,CUST-08491,34,Male,South Asian,2,Tuesday,2025-05
LULU-001753,7/20/2025 21:50,In-Store POS,Hypermarket,Dubai,Deira,Grocery,Personal Care,Nadec,SKU-962403,77.16,9.21,67.95,2,135.9,1,Percent,Outdoor,WeekendSaver,Apple Pay,N/A,Carryout,9,0,,0,0,0,CUST-05738,44,Male,SE Asian,21,Sunday,2025-07
LULU-001754,4/19/2025 18:30,In-Store POS,Hypermarket,Dubai,Al Barsha,Home & Living,Kitchenware,Scotch-Brite,SKU-317238,813.3,62.86,750.44,3,2251.32,1,Percent,SMS,FreshersUni,Wallet,N/A,Carryout,3,0,,0,0,1,CUST-10282,38,Male,SE Asian,18,Saturday,2025-04
LULU-001755,7/21/2025 12:30,In-Store POS,Hypermarket,Al Ain,Suburb,Home & Living,Kitchenware,Ikea-ish,SKU-958852,707.81,69.91,637.9,3,1913.7,1,Flat,Referral,ResidentsOnly,Apple Pay,N/A,Carryout,2,0,,0,0,0,CUST-09250,26,Male,GCC Expat,12,Monday,2025-07
